PARGROUP,PRNAM,CAS,DTYPE,PARAM,MUNIT,MATRX,BASIS,METPT,METOA,Note,AphiaID,Species,P01_Code,P01,P01_label,S06_label,S07_label,S27_label,S02_label,S26_label,S25_label,TAXON,S09_label,S10_label,S11_label,S12_label,S13_label,S14_label,S15_label,S06,S07,S27,S02,S26,S25,S09,S10,S11,S12,S13,S14,S15
OC-DD,"TDE (p,p') = DDD (p,p')",72-54-8,CF,TDEPP,-9,LI,W,-9,-9,Fish,127146,Lepidorhombus whiffiagonis,-9,IC002213,"Concentration of 4,4'-dichlorodiphenyldichloroethane {p,p'-DDD CAS 72-54-8} per unit wet weight of biota {Lepidorhombus whiffiagonis (ITIS: 172835: WoRMS 127146) [Subcomponent: liver]}",Concentration,not specified,"4,4'-dichlorodiphenyldichloroethane",per unit wet weight of,biota,Lepidorhombus whiffiagonis (ITIS: 172835: WoRMS 127146) [Subcomponent: liver],Lepidorhombus whiffiagonis (ITIS: 172835: WoRMS 127146),not specified,not specified,not specified,liver,not specified,not specified,not specified,S0600045,S0700006,CS002244,S055,MAT01963,BE007528,S09133,S104,S1131,S1216,S1319,S1430,S152
OC-DD,"TDE (p,p') = DDD (p,p')",72-54-8,CF,TDEPP,-9,LI,L,-9,-9,Fish,127139,Limanda limanda,-9,IC001145,"Lipid-normalised concentration of 4,4'-dichlorodiphenyldichloroethane {p,p'-DDD CAS 72-54-8} in biota {Limanda limanda (ITIS: 172881: WoRMS 127139) [Subcomponent: liver]}",Lipid-normalised concentration,not specified,"4,4'-dichlorodiphenyldichloroethane",in,biota,Limanda limanda (ITIS: 172881: WoRMS 127139) [Subcomponent: liver],Limanda limanda (ITIS: 172881: WoRMS 127139),not specified,not specified,not specified,liver,not specified,not specified,not specified,S0600044,S0700006,CS002244,S026,MAT01963,BE006607,S09133,S104,S1131,S1216,S1319,S1430,S152
OC-DD,"TDE (p,p') = DDD (p,p')",72-54-8,CF,TDEPP,-9,MU,L,-9,-9,Fish,127139,Limanda limanda,-9,L2930002,"Lipid-normalised concentration of 4,4'-dichlorodiphenyldichloroethane {p,p'-DDD CAS 72-54-8} in biota {Limanda limanda (ITIS: 172881: WoRMS 127139) [Subcomponent: muscle tissue]}",Lipid-normalised concentration,not specified,"4,4'-dichlorodiphenyldichloroethane",in,biota,Limanda limanda (ITIS: 172881: WoRMS 127139) [Subcomponent: muscle tissue],Limanda limanda (ITIS: 172881: WoRMS 127139),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600044,S0700006,CS002244,S026,MAT01963,BE006608,S09133,S104,S1131,S1218,S1319,S1430,S152
OC-DD,"TDE (p,p') = DDD (p,p')",72-54-8,CF,TDEPP,-9,SB,W,-9,-9,Mollusca,141579,Macoma balthica,-9,W2931393,"Concentration of 4,4'-dichlorodiphenyldichloroethane {p,p'-DDD CAS 72-54-8} per unit wet weight of biota {Macoma balthica (ITIS: 567846: WoRMS 141579) [Subcomponent: flesh]}",Concentration,not specified,"4,4'-dichlorodiphenyldichloroethane",per unit wet weight of,biota,Macoma balthica (ITIS: 567846: WoRMS 141579) [Subcomponent: flesh],Macoma balthica (ITIS: 567846: WoRMS 141579),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS002244,S055,MAT01963,BE007128,S09133,S104,S1131,S1214,S1319,S1430,S152
OC-DD,"TDE (p,p') = DDD (p,p')",72-54-8,CF,TDEPP,-9,MU,W,-9,-9,Fish,126735,Mallotus villosus,-9,IC001146,"Concentration of 4,4'-dichlorodiphenyldichloroethane {p,p'-DDD CAS 72-54-8} per unit wet weight of biota {Mallotus villosus (ITIS: 162035: WoRMS 126735) [Subcomponent: muscle tissue]}",Concentration,not specified,"4,4'-dichlorodiphenyldichloroethane",per unit wet weight of,biota,Mallotus villosus (ITIS: 162035: WoRMS 126735) [Subcomponent: muscle tissue],Mallotus villosus (ITIS: 162035: WoRMS 126735),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS002244,S055,MAT01963,BE007539,S09133,S104,S1131,S1218,S1319,S1430,S152
OC-DD,"TDE (p,p') = DDD (p,p')",72-54-8,CF,TDEPP,-9,LI,W,-9,-9,Fish,126437,Melanogrammus aeglefinus,-9,IC000539,"Concentration of 4,4'-dichlorodiphenyldichloroethane {p,p'-DDD CAS 72-54-8} per unit wet weight of biota {Melanogrammus aeglefinus (ITIS: 164744: WoRMS 126437) [Subcomponent: liver]}",Concentration,not specified,"4,4'-dichlorodiphenyldichloroethane",per unit wet weight of,biota,Melanogrammus aeglefinus (ITIS: 164744: WoRMS 126437) [Subcomponent: liver],Melanogrammus aeglefinus (ITIS: 164744: WoRMS 126437),not specified,not specified,not specified,liver,not specified,not specified,not specified,S0600045,S0700006,CS002244,S055,MAT01963,BE007540,S09133,S104,S1131,S1216,S1319,S1430,S152
OC-DD,"TDE (p,p') = DDD (p,p')",72-54-8,CF,TDEPP,-9,LI,W,-9,-9,Fish,126438,Merlangius merlangus,-9,PDAWCF12,"Concentration of 4,4'-dichlorodiphenyldichloroethane {p,p'-DDD CAS 72-54-8} per unit wet weight of biota {Merlangius merlangus (ITIS: 164758: WoRMS 126438) [Subcomponent: liver]}",Concentration,not specified,"4,4'-dichlorodiphenyldichloroethane",per unit wet weight of,biota,Merlangius merlangus (ITIS: 164758: WoRMS 126438) [Subcomponent: liver],Merlangius merlangus (ITIS: 164758: WoRMS 126438),not specified,not specified,not specified,liver,not specified,not specified,not specified,S0600045,S0700006,CS002244,S055,MAT01963,BE006638,S09133,S104,S1131,S1216,S1319,S1430,S152
OC-DD,"TDE (p,p') = DDD (p,p')",72-54-8,CF,TDEPP,-9,LI,W,-9,-9,Fish,126484,Merluccius merluccius,-9,IC000250,"Concentration of 4,4'-dichlorodiphenyldichloroethane {p,p'-DDD CAS 72-54-8} per unit wet weight of biota {Merluccius merluccius (ITIS: 164795: WoRMS 126484) [Subcomponent: liver]}",Concentration,not specified,"4,4'-dichlorodiphenyldichloroethane",per unit wet weight of,biota,Merluccius merluccius (ITIS: 164795: WoRMS 126484) [Subcomponent: liver],Merluccius merluccius (ITIS: 164795: WoRMS 126484),not specified,not specified,not specified,liver,not specified,not specified,not specified,S0600045,S0700006,CS002244,S055,MAT01963,BE007542,S09133,S104,S1131,S1216,S1319,S1430,S152
OC-DD,"TDE (p,p') = DDD (p,p')",72-54-8,CF,TDEPP,-9,LI,W,-9,-9,Fish,126461,Molva molva,-9,IC001784,"Concentration of 4,4'-dichlorodiphenyldichloroethane {p,p'-DDD CAS 72-54-8} per unit wet weight of biota {Molva molva (ITIS: 164760: WoRMS 126461) [Subcomponent: liver]}",Concentration,not specified,"4,4'-dichlorodiphenyldichloroethane",per unit wet weight of,biota,Molva molva (ITIS: 164760: WoRMS 126461) [Subcomponent: liver],Molva molva (ITIS: 164760: WoRMS 126461),not specified,not specified,not specified,liver,not specified,not specified,not specified,S0600045,S0700006,CS002244,S055,MAT01963,BE007550,S09133,S104,S1131,S1216,S1319,S1430,S152
OC-DD,"TDE (p,p') = DDD (p,p')",72-54-8,CF,TDEPP,-9,BB,L,-9,-9,Cetacean,137116,Monodon monoceros,-9,IC002672,"Lipid-normalised concentration of 4,4'-dichlorodiphenyldichloroethane {p,p'-DDD CAS 72-54-8} in biota {Monodon monoceros (ITIS: 180485: WoRMS 137116) [Subcomponent: blubber]}",Lipid-normalised concentration,not specified,"4,4'-dichlorodiphenyldichloroethane",in,biota,Monodon monoceros (ITIS: 180485: WoRMS 137116) [Subcomponent: blubber],Monodon monoceros (ITIS: 180485: WoRMS 137116),not specified,not specified,not specified,blubber,not specified,not specified,not specified,S0600044,S0700006,CS002244,S026,MAT01963,BE008531,S09133,S104,S1131,S1229,S1319,S1430,S152
OC-DD,"TDE (p,p') = DDD (p,p')",72-54-8,CF,TDEPP,-9,BB,W,-9,-9,Cetacean,137116,Monodon monoceros,-9,IC002578,"Concentration of 4,4'-dichlorodiphenyldichloroethane {p,p'-DDD CAS 72-54-8} per unit wet weight of biota {Monodon monoceros (ITIS: 180485: WoRMS 137116) [Subcomponent: blubber]}",Concentration,not specified,"4,4'-dichlorodiphenyldichloroethane",per unit wet weight of,biota,Monodon monoceros (ITIS: 180485: WoRMS 137116) [Subcomponent: blubber],Monodon monoceros (ITIS: 180485: WoRMS 137116),not specified,not specified,not specified,blubber,not specified,not specified,not specified,S0600045,S0700006,CS002244,S055,MAT01963,BE008531,S09133,S104,S1131,S1229,S1319,S1430,S152
OC-DD,"TDE (p,p') = DDD (p,p')",72-54-8,CF,TDEPP,-9,SB,W,-9,-9,Mollusca,140430,Mya arenaria,-9,W2931392,"Concentration of 4,4'-dichlorodiphenyldichloroethane {p,p'-DDD CAS 72-54-8} per unit wet weight of biota {Mya arenaria (ITIS: 81692: WoRMS 140430) [Subcomponent: flesh]}",Concentration,not specified,"4,4'-dichlorodiphenyldichloroethane",per unit wet weight of,biota,Mya arenaria (ITIS: 81692: WoRMS 140430) [Subcomponent: flesh],Mya arenaria (ITIS: 81692: WoRMS 140430),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS002244,S055,MAT01963,BE007131,S09133,S104,S1131,S1214,S1319,S1430,S152
OC-DD,"TDE (p,p') = DDD (p,p')",72-54-8,CF,TDEPP,-9,LI,L,-9,-9,Fish,127203,Myoxocephalus scorpius,-9,IC000251,"Lipid-normalised concentration of 4,4'-dichlorodiphenyldichloroethane {p,p'-DDD CAS 72-54-8} in biota {Myoxocephalus scorpius (ITIS: 167318: WoRMS 127203) [Subcomponent: liver]}",Lipid-normalised concentration,not specified,"4,4'-dichlorodiphenyldichloroethane",in,biota,Myoxocephalus scorpius (ITIS: 167318: WoRMS 127203) [Subcomponent: liver],Myoxocephalus scorpius (ITIS: 167318: WoRMS 127203),not specified,not specified,not specified,liver,not specified,not specified,not specified,S0600044,S0700006,CS002244,S026,MAT01963,BE007552,S09133,S104,S1131,S1216,S1319,S1430,S152
OC-DD,"TDE (p,p') = DDD (p,p')",72-54-8,CF,TDEPP,-9,LI,W,-9,-9,Fish,127203,Myoxocephalus scorpius,-9,IC001147,"Concentration of 4,4'-dichlorodiphenyldichloroethane {p,p'-DDD CAS 72-54-8} per unit wet weight of biota {Myoxocephalus scorpius (ITIS: 167318: WoRMS 127203) [Subcomponent: liver]}",Concentration,not specified,"4,4'-dichlorodiphenyldichloroethane",per unit wet weight of,biota,Myoxocephalus scorpius (ITIS: 167318: WoRMS 127203) [Subcomponent: liver],Myoxocephalus scorpius (ITIS: 167318: WoRMS 127203),not specified,not specified,not specified,liver,not specified,not specified,not specified,S0600045,S0700006,CS002244,S055,MAT01963,BE007552,S09133,S104,S1131,S1216,S1319,S1430,S152
OC-DD,"TDE (p,p') = DDD (p,p')",72-54-8,CF,TDEPP,-9,SB,D,-9,-9,Mollusca,138228,Mytilus,-9,IC002673,"Concentration of 4,4'-dichlorodiphenyldichloroethane {p,p'-DDD CAS 72-54-8} per unit dry weight of biota {Mytilus (ITIS: 79452: WoRMS 138228) [Subcomponent: flesh]}",Concentration,not specified,"4,4'-dichlorodiphenyldichloroethane",per unit dry weight of,biota,Mytilus (ITIS: 79452: WoRMS 138228) [Subcomponent: flesh],Mytilus (ITIS: 79452: WoRMS 138228),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS002244,S041,MAT01963,BE008550,S09133,S104,S1131,S1214,S1319,S1430,S152
OC-DD,"TDE (p,p') = DDD (p,p')",72-54-8,CF,TDEPP,-9,SB,D,-9,-9,Mollusca,140480,Mytilus edulis,-9,PDADCF14,"Concentration of 4,4'-dichlorodiphenyldichloroethane {p,p'-DDD CAS 72-54-8} per unit dry weight of biota {Mytilus edulis (ITIS: 79454: WoRMS 140480) [Subcomponent: flesh]}",Concentration,not specified,"4,4'-dichlorodiphenyldichloroethane",per unit dry weight of,biota,Mytilus edulis (ITIS: 79454: WoRMS 140480) [Subcomponent: flesh],Mytilus edulis (ITIS: 79454: WoRMS 140480),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS002244,S041,MAT01963,BE006336,S09133,S104,S1131,S1214,S1319,S1430,S152
OC-DD,"TDE (p,p') = DDD (p,p')",72-54-8,CF,TDEPP,-9,SB,L,-9,-9,Mollusca,140480,Mytilus edulis,-9,MUM13150,"Lipid-normalised concentration of 4,4'-dichlorodiphenyldichloroethane {p,p'-DDD CAS 72-54-8} in biota {Mytilus edulis (ITIS: 79454: WoRMS 140480) [Subcomponent: flesh]}",Lipid-normalised concentration,not specified,"4,4'-dichlorodiphenyldichloroethane",in,biota,Mytilus edulis (ITIS: 79454: WoRMS 140480) [Subcomponent: flesh],Mytilus edulis (ITIS: 79454: WoRMS 140480),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600044,S0700006,CS002244,S026,MAT01963,BE006336,S09133,S104,S1131,S1214,S1319,S1430,S152
OC-DD,"TDE (p,p') = DDD (p,p')",72-54-8,CF,TDEPP,-9,SB,D,-9,-9,Mollusca,140481,Mytilus galloprovincialis,-9,IFRPST04,"Concentration of 4,4'-dichlorodiphenyldichloroethane {p,p'-DDD CAS 72-54-8} per unit dry weight of biota {Mytilus galloprovincialis (ITIS: 79456: WoRMS 140481) [Subcomponent: flesh]}",Concentration,not specified,"4,4'-dichlorodiphenyldichloroethane",per unit dry weight of,biota,Mytilus galloprovincialis (ITIS: 79456: WoRMS 140481) [Subcomponent: flesh],Mytilus galloprovincialis (ITIS: 79456: WoRMS 140481),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS002244,S041,MAT01963,BE006569,S09133,S104,S1131,S1214,S1319,S1430,S152
OC-DD,"TDE (p,p') = DDD (p,p')",72-54-8,CF,TDEPP,-9,SB,W,-9,-9,Mollusca,140481,Mytilus galloprovincialis,-9,PDDW6569,"Concentration of 4,4'-dichlorodiphenyldichloroethane {p,p'-DDD CAS 72-54-8} per unit wet weight of biota {Mytilus galloprovincialis (ITIS: 79456: WoRMS 140481) [Subcomponent: flesh]}",Concentration,not specified,"4,4'-dichlorodiphenyldichloroethane",per unit wet weight of,biota,Mytilus galloprovincialis (ITIS: 79456: WoRMS 140481) [Subcomponent: flesh],Mytilus galloprovincialis (ITIS: 79456: WoRMS 140481),not specified,not specified,not specified,flesh,not specified,not specified,not specified,S0600045,S0700006,CS002244,S055,MAT01963,BE006569,S09133,S104,S1131,S1214,S1319,S1430,S152
OC-DD,"TDE (p,p') = DDD (p,p')",72-54-8,CF,TDEPP,-9,LI,W,-9,-9,Crustacean,107649,Pandalus borealis,-9,IC001148,"Concentration of 4,4'-dichlorodiphenyldichloroethane {p,p'-DDD CAS 72-54-8} per unit wet weight of biota {Pandalus borealis (ITIS: 96967: WoRMS 107649) [Subcomponent: liver]}",Concentration,not specified,"4,4'-dichlorodiphenyldichloroethane",per unit wet weight of,biota,Pandalus borealis (ITIS: 96967: WoRMS 107649) [Subcomponent: liver],Pandalus borealis (ITIS: 96967: WoRMS 107649),not specified,not specified,not specified,liver,not specified,not specified,not specified,S0600045,S0700006,CS002244,S055,MAT01963,BE007560,S09133,S104,S1131,S1216,S1319,S1430,S152
OC-DD,"TDE (p,p') = DDD (p,p')",72-54-8,CF,TDEPP,-9,TM,W,-9,-9,Crustacean,107649,Pandalus borealis,-9,IC001149,"Concentration of 4,4'-dichlorodiphenyldichloroethane {p,p'-DDD CAS 72-54-8} per unit wet weight of biota {Pandalus borealis (ITIS: 96967: WoRMS 107649) [Subcomponent: muscle tissue]}",Concentration,not specified,"4,4'-dichlorodiphenyldichloroethane",per unit wet weight of,biota,Pandalus borealis (ITIS: 96967: WoRMS 107649) [Subcomponent: muscle tissue],Pandalus borealis (ITIS: 96967: WoRMS 107649),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS002244,S055,MAT01963,BE007561,S09133,S104,S1131,S1218,S1319,S1430,S152
OC-DD,"TDE (p,p') = DDD (p,p')",72-54-8,CF,TDEPP,-9,MU,L,-9,-9,Fish,151353,Perca fluviatilis,-9,KATI0119,"Lipid-normalised concentration of 4,4'-dichlorodiphenyldichloroethane {p,p'-DDD CAS 72-54-8} in biota {Perca fluviatilis (ITIS: 168470: WoRMS 151353) [Subcomponent: muscle tissue]}",Lipid-normalised concentration,not specified,"4,4'-dichlorodiphenyldichloroethane",in,biota,Perca fluviatilis (ITIS: 168470: WoRMS 151353) [Subcomponent: muscle tissue],Perca fluviatilis (ITIS: 168470: WoRMS 151353),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600044,S0700006,CS002244,S026,MAT01963,BE007133,S09133,S104,S1131,S1218,S1319,S1430,S152
OC-DD,"TDE (p,p') = DDD (p,p')",72-54-8,CF,TDEPP,-9,MU,W,-9,-9,Fish,151353,Perca fluviatilis,-9,W2931391,"Concentration of 4,4'-dichlorodiphenyldichloroethane {p,p'-DDD CAS 72-54-8} per unit wet weight of biota {Perca fluviatilis (ITIS: 168470: WoRMS 151353) [Subcomponent: muscle tissue]}",Concentration,not specified,"4,4'-dichlorodiphenyldichloroethane",per unit wet weight of,biota,Perca fluviatilis (ITIS: 168470: WoRMS 151353) [Subcomponent: muscle tissue],Perca fluviatilis (ITIS: 168470: WoRMS 151353),not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS002244,S055,MAT01963,BE007133,S09133,S104,S1131,S1218,S1319,S1430,S152
OC-DD,"TDE (p,p') = DDD (p,p')",72-54-8,CF,TDEPP,-9,BB,W,-9,-9,Seal,137082,Phoca groenlandica,-9,IC002368,"Concentration of 4,4'-dichlorodiphenyldichloroethane {p,p'-DDD CAS 72-54-8} per unit wet weight of biota {Phoca groenlandica (ITIS: 180647: WoRMS 137082) [Subcomponent: blubber]}",Concentration,not specified,"4,4'-dichlorodiphenyldichloroethane",per unit wet weight of,biota,Phoca groenlandica (ITIS: 180647: WoRMS 137082) [Subcomponent: blubber],Phoca groenlandica (ITIS: 180647: WoRMS 137082),not specified,not specified,not specified,blubber,not specified,not specified,not specified,S0600045,S0700006,CS002244,S055,MAT01963,BE008518,S09133,S104,S1131,S1229,S1319,S1430,S152
OC-DD,"TDE (p,p') = DDD (p,p')",72-54-8,CF,TDEPP,-9,BB,W,-9,-9,Seal,159021,Phoca hispida,-9,,,Concentration,not specified,"4,4'-dichlorodiphenyldichloroethane",per unit wet weight of,biota,,New TAXON required.,not specified,not specified,not specified,blubber,not specified,not specified,not specified,S0600045,S0700006,CS002244,S055,MAT01963,,S09133,S104,S1131,S1229,S1319,S1430,S152
OC-DD,"TDE (p,p') = DDD (p,p')",72-54-8,CF,TDEPP,-9,LI,W,-9,-9,Seal,159021,Phoca hispida,-9,,,Concentration,not specified,"4,4'-dichlorodiphenyldichloroethane",per unit wet weight of,biota,,New TAXON required.,not specified,not specified,not specified,liver,not specified,not specified,not specified,S0600045,S0700006,CS002244,S055,MAT01963,,S09133,S104,S1131,S1216,S1319,S1430,S152
OC-DD,"TDE (p,p') = DDD (p,p')",72-54-8,CF,TDEPP,-9,MU,W,-9,-9,Seal,159021,Phoca hispida,-9,,,Concentration,not specified,"4,4'-dichlorodiphenyldichloroethane",per unit wet weight of,biota,,New TAXON required.,not specified,not specified,not specified,muscle tissue,not specified,not specified,not specified,S0600045,S0700006,CS002244,S055,MAT01963,,S09133,S104,S1131,S1218,S1319,S1430,S152
OC-DD,"TDE (p,p') = DDD (p,p')",72-54-8,CF,TDEPP,-9,BB,W,-9,-9,Seal,137084,Phoca vitulina,-9,IC002674,"Concentration of 4,4'-dichlorodiphenyldichloroethane {p,p'-DDD CAS 72-54-8} per unit wet weight of biota {Phoca vitulina (ITIS: 180649: WoRMS 137084) [Subcomponent: blubber]}",Concentration,not specified,"4,4'-dichlorodiphenyldichloroethane",per unit wet weight of,biota,Phoca vitulina (ITIS: 180649: WoRMS 137084) [Subcomponent: blubber],Phoca vitulina (ITIS: 180649: WoRMS 137084),not specified,not specified,not specified,blubber,not specified,not specified,not specified,S0600045,S0700006,CS002244,S055,MAT01963,BE008541,S09133,S104,S1131,S1229,S1319,S1430,S152
OC-DD,"TDE (p,p') = DDD (p,p')",72-54-8,CF,TDEPP,-9,BC,W,-9,-9,Seal,137084,Phoca vitulina,-9,IC002921,"Concentration of 4,4'-dichlorodiphenyldichloroethane {p,p'-DDD CAS 72-54-8} per unit wet weight of biota {Phoca vitulina (ITIS: 180649: WoRMS 137084) [Subcomponent: blood cells]}",Concentration,not specified,"4,4'-dichlorodiphenyldichloroethane",per unit wet weight of,biota,Phoca vitulina (ITIS: 180649: WoRMS 137084) [Subcomponent: blood cells],Phoca vitulina (ITIS: 180649: WoRMS 137084),not specified,not specified,not specified,blood cells,not specified,not specified,not specified,S0600045,S0700006,CS002244,S055,MAT01963,BE008542,S09133,S104,S1131,S1252,S1319,S1430,S152
OC-DD,"TDE (p,p') = DDD (p,p')",72-54-8,CF,TDEPP,-9,BS,W,-9,-9,Seal,137084,Phoca vitulina,-9,IC002579,"Concentration of 4,4'-dichlorodiphenyldichloroethane {p,p'-DDD CAS 72-54-8} per unit wet weight of biota {Phoca vitulina (ITIS: 180649: WoRMS 137084) [Subcomponent: blood serum]}",Concentration,not specified,"4,4'-dichlorodiphenyldichloroethane",per unit wet weight of,biota,Phoca vitulina (ITIS: 180649: WoRMS 137084) [Subcomponent: blood serum],Phoca vitulina (ITIS: 180649: WoRMS 137084),not specified,not specified,not specified,blood serum,not specified,not specified,not specified,S0600045,S0700006,CS002244,S055,MAT01963,BE008588,S09133,S104,S1131,S1254,S1319,S1430,S152
OC-DD,"TDE (p,p') = DDD (p,p')",72-54-8,CF,TDEPP,-9,LI,D,-9,-9,Fish,127141,Platichthys flesus,-9,PDADCF17,"Concentration of 4,4'-dichlorodiphenyldichloroethane {p,p'-DDD CAS 72-54-8} per unit dry weight of biota {Platichthys flesus (ITIS: 172894: WoRMS 127141) [Subcomponent: liver]}",Concentration,not specified,"4,4'-dichlorodiphenyldichloroethane",per unit dry weight of,biota,Platichthys flesus (ITIS: 172894: WoRMS 127141) [Subcomponent: liver],Platichthys flesus (ITIS: 172894: WoRMS 127141),not specified,not specified,not specified,liver,not specified,not specified,not specified,S0600045,S0700006,CS002244,S041,MAT01963,BE006615,S09133,S104,S1131,S1216,S1319,S1430,S152
